Date and time	Latitude	Longitude	Speed (km/h)	Altitude (m)
2016/03/19      14:21:01	43.109395	-116.687292	4.20	1629.00
2016/03/19      14:21:06	43.109355	-116.687252	4.50	1631.00
2016/03/19      14:21:11	43.109335	-116.687232	2.90	1631.00
2016/03/19      14:21:16	43.109292	-116.687200	2.80	1630.00
2016/03/19      14:21:21	43.109250	-116.687160	5.20	1630.00
2016/03/19      14:21:26	43.109183	-116.687080	8.00	1630.00
2016/03/19      14:21:31	43.109110	-116.686955	11.10	1628.00
2016/03/19      14:21:36	43.109032	-116.686788	12.40	1627.00
2016/03/19      14:21:41	43.108992	-116.686610	9.19	1627.00
2016/03/19      14:21:46	43.108975	-116.686515	2.40	1627.00
2016/03/19      14:21:51	43.108973	-116.686513	0.20	1627.00
2016/03/19      14:21:56	43.108975	-116.686513	0.30	1628.00
2016/03/19      14:22:01	43.108970	-116.686463	4.30	1628.00
2016/03/19      14:22:06	43.108968	-116.686450	0.20	1628.00
2016/03/19      14:22:11	43.108972	-116.686447	3.40	1628.00
2016/03/19      14:22:16	43.108958	-116.686368	2.20	1628.00
2016/03/19      14:22:21	43.108945	-116.686327	3.60	1626.00
2016/03/19      14:22:26	43.108940	-116.686290	1.90	1626.00
2016/03/19      14:22:31	43.108938	-116.686288	0.20	1626.00
2016/03/19      14:22:36	43.108938	-116.686290	0.20	1626.00
2016/03/19      14:22:41	43.108938	-116.686293	0.20	1627.00
2016/03/19      14:22:46	43.108938	-116.686293	0.30	1627.00
2016/03/19      14:22:51	43.108935	-116.686292	1.70	1628.00
2016/03/19      14:22:56	43.108927	-116.686258	1.30	1625.00
2016/03/19      14:23:01	43.108918	-116.686228	4.90	1622.00
2016/03/19      14:23:06	43.108875	-116.686098	10.00	1619.00
2016/03/19      14:23:11	43.108837	-116.685943	6.40	1620.00
2016/03/19      14:23:16	43.108788	-116.685818	6.70	1620.00
2016/03/19      14:23:21	43.108722	-116.685693	10.40	1617.00
2016/03/19      14:23:26	43.108580	-116.685733	12.00	1613.00
2016/03/19      14:23:31	43.108482	-116.685735	6.50	1611.00
2016/03/19      14:23:36	43.108448	-116.685682	3.20	1610.00
2016/03/19      14:23:41	43.108448	-116.685618	4.50	1609.00
2016/03/19      14:23:46	43.108477	-116.685523	6.50	1608.00
2016/03/19      14:23:51	43.108507	-116.685330	12.50	1605.00
2016/03/19      14:23:56	43.108458	-116.685138	12.90	1604.00
2016/03/19      14:24:01	43.108413	-116.684923	11.90	1601.00
2016/03/19      14:24:06	43.108427	-116.684787	5.50	1600.00
2016/03/19      14:24:11	43.108440	-116.684628	11.90	1598.00
2016/03/19      14:24:16	43.108463	-116.684495	0.30	1597.00
2016/03/19      14:24:21	43.108468	-116.684497	0.20	1596.00
2016/03/19      14:24:26	43.108467	-116.684498	0.20	1596.00
2016/03/19      14:24:31	43.108467	-116.684497	0.20	1596.00
2016/03/19      14:24:36	43.108463	-116.684497	0.20	1596.00
2016/03/19      14:24:41	43.108463	-116.684497	0.20	1597.00
2016/03/19      14:24:46	43.108463	-116.684497	0.20	1597.00
2016/03/19      14:24:51	43.108462	-116.684498	0.20	1597.00
2016/03/19      14:24:56	43.108462	-116.684498	0.20	1597.00
2016/03/19      14:25:01	43.108482	-116.684443	8.80	1597.00
2016/03/19      14:25:06	43.108595	-116.684292	15.90	1596.00
2016/03/19      14:25:11	43.108672	-116.684025	11.10	1599.00
2016/03/19      14:25:16	43.108767	-116.683827	16.80	1600.00
2016/03/19      14:25:21	43.108903	-116.683662	14.70	1601.00
2016/03/19      14:25:26	43.109078	-116.683430	19.30	1600.00
2016/03/19      14:25:31	43.109193	-116.683185	16.00	1601.00
2016/03/19      14:25:36	43.109283	-116.682942	12.10	1601.00
2016/03/19      14:25:41	43.109317	-116.682755	11.80	1604.00
2016/03/19      14:25:46	43.109287	-116.682532	18.30	1607.00
2016/03/19      14:25:51	43.109190	-116.682263	17.10	1611.00
2016/03/19      14:25:56	43.109067	-116.681948	25.20	1611.00
2016/03/19      14:26:01	43.108785	-116.681710	26.90	1608.00
2016/03/19      14:26:06	43.108550	-116.681682	10.19	1603.00
2016/03/19      14:26:11	43.108383	-116.681653	17.20	1599.00
2016/03/19      14:26:16	43.108202	-116.681567	17.89	1595.00
2016/03/19      14:26:21	43.107932	-116.681377	29.40	1589.00
2016/03/19      14:26:26	43.107712	-116.681138	12.50	1584.00
2016/03/19      14:26:31	43.107557	-116.680952	20.80	1579.00
2016/03/19      14:26:36	43.107305	-116.680792	22.90	1575.00
2016/03/19      14:26:41	43.106982	-116.680750	24.60	1573.00
2016/03/19      14:26:46	43.106738	-116.680783	15.00	1571.00
2016/03/19      14:26:51	43.106573	-116.680833	11.30	1569.00
2016/03/19      14:26:56	43.106420	-116.680835	16.20	1567.00
2016/03/19      14:27:01	43.106220	-116.680830	13.90	1564.00
2016/03/19      14:27:06	43.106078	-116.680768	11.60	1561.00
2016/03/19      14:27:11	43.105923	-116.680743	13.30	1559.00
2016/03/19      14:27:16	43.105783	-116.680715	10.40	1556.00
2016/03/19      14:27:21	43.105645	-116.680690	11.10	1554.00
2016/03/19      14:27:26	43.105493	-116.680730	13.70	1551.00
2016/03/19      14:27:31	43.105303	-116.680760	15.10	1548.00
2016/03/19      14:27:36	43.105193	-116.680732	8.00	1546.00
2016/03/19      14:27:41	43.105132	-116.680672	5.40	1545.00
2016/03/19      14:27:46	43.105107	-116.680630	3.40	1545.00
2016/03/19      14:27:51	43.105097	-116.680612	0.20	1544.00
2016/03/19      14:27:56	43.105050	-116.680552	13.10	1543.00
2016/03/19      14:28:01	43.104967	-116.680530	4.09	1541.00
2016/03/19      14:28:06	43.104895	-116.680538	10.60	1539.00
2016/03/19      14:28:11	43.104767	-116.680488	7.40	1536.00
2016/03/19      14:28:16	43.104593	-116.680470	20.50	1536.00
2016/03/19      14:28:21	43.104317	-116.680398	25.60	1535.00
2016/03/19      14:28:26	43.104018	-116.680208	25.10	1533.00
2016/03/19      14:28:31	43.103787	-116.679990	10.90	1530.00
2016/03/19      14:28:36	43.103695	-116.679965	6.10	1528.00
2016/03/19      14:28:41	43.103612	-116.679942	8.30	1529.00
2016/03/19      14:28:46	43.103453	-116.679843	18.10	1529.00
2016/03/19      14:28:51	43.103268	-116.679728	13.80	1529.00
2016/03/19      14:28:56	43.103102	-116.679568	19.30	1529.00
2016/03/19      14:29:01	43.102958	-116.679232	25.70	1526.00
2016/03/19      14:29:06	43.102835	-116.678823	26.40	1524.00
2016/03/19      14:29:11	43.102582	-116.678473	30.50	1522.00
2016/03/19      14:29:16	43.102273	-116.678335	23.70	1520.00
2016/03/19      14:29:21	43.101992	-116.678263	22.20	1519.00
2016/03/19      14:29:26	43.101805	-116.678145	10.50	1519.00
2016/03/19      14:29:31	43.101770	-116.678113	1.60	1519.00
2016/03/19      14:29:36	43.101772	-116.678112	0.10	1519.00
2016/03/19      14:29:41	43.101772	-116.678083	4.70	1518.00
2016/03/19      14:29:46	43.101773	-116.678053	0.30	1517.00
2016/03/19      14:29:51	43.101773	-116.678055	0.20	1518.00
2016/03/19      14:29:56	43.101778	-116.678057	0.10	1516.00
2016/03/19      14:30:01	43.101782	-116.678062	0.10	1515.00
2016/03/19      14:30:06	43.101783	-116.678055	2.80	1514.00
2016/03/19      14:30:11	43.101772	-116.677953	5.90	1514.00
2016/03/19      14:30:16	43.101827	-116.677775	15.50	1517.00
2016/03/19      14:30:21	43.101972	-116.677622	8.90	1518.00
2016/03/19      14:30:26	43.101943	-116.677460	13.00	1519.00
2016/03/19      14:30:31	43.101792	-116.677427	10.19	1520.00
2016/03/19      14:30:36	43.101687	-116.677345	9.69	1522.00
2016/03/19      14:30:41	43.101633	-116.677203	8.60	1526.00
2016/03/19      14:30:46	43.101648	-116.677113	3.60	1529.00
2016/03/19      14:30:51	43.101707	-116.677055	9.30	1531.00
2016/03/19      14:30:56	43.101812	-116.676918	12.60	1533.00
2016/03/19      14:31:01	43.101865	-116.676682	15.00	1535.00
2016/03/19      14:31:06	43.101927	-116.676362	22.50	1538.00
2016/03/19      14:31:11	43.102023	-116.675962	26.00	1540.00
2016/03/19      14:31:16	43.102172	-116.675620	20.70	1544.00
2016/03/19      14:31:21	43.102247	-116.675273	22.60	1547.00
2016/03/19      14:31:26	43.102293	-116.674917	23.90	1550.00
2016/03/19      14:31:31	43.102445	-116.674490	30.30	1553.00
2016/03/19      14:31:36	43.102645	-116.674048	27.40	1556.00
2016/03/19      14:31:41	43.102892	-116.673752	21.10	1559.00
2016/03/19      14:31:46	43.103050	-116.673478	21.00	1563.00
2016/03/19      14:31:51	43.103237	-116.673258	19.60	1567.00
2016/03/19      14:31:56	43.103427	-116.672995	24.50	1570.00
2016/03/19      14:32:01	43.103675	-116.672745	25.70	1575.00
2016/03/19      14:32:06	43.103937	-116.672480	27.30	1580.00
2016/03/19      14:32:11	43.104180	-116.672178	23.90	1585.00
2016/03/19      14:32:16	43.104047	-116.671775	32.20	1586.00
2016/03/19      14:32:21	43.103937	-116.671440	12.20	1585.00
2016/03/19      14:32:26	43.103822	-116.671198	17.80	1585.00
2016/03/19      14:32:31	43.103623	-116.671048	18.10	1587.00
2016/03/19      14:32:36	43.103488	-116.670988	10.40	1587.00
2016/03/19      14:32:41	43.103350	-116.670885	18.20	1587.00
2016/03/19      14:32:46	43.103172	-116.670642	18.10	1589.00
2016/03/19      14:32:51	43.103112	-116.670303	22.70	1594.00
2016/03/19      14:32:56	43.103150	-116.669877	25.10	1599.00
2016/03/19      14:33:01	43.103093	-116.669512	22.10	1600.00
2016/03/19      14:33:06	43.103045	-116.669122	22.60	1600.00
2016/03/19      14:33:11	43.102937	-116.668797	18.20	1596.00
2016/03/19      14:33:16	43.102832	-116.668472	24.70	1594.00
2016/03/19      14:33:21	43.102725	-116.668078	21.00	1592.00
2016/03/19      14:33:26	43.102625	-116.667915	18.10	1591.00
2016/03/19      14:33:31	43.102462	-116.667902	2.20	1589.00
2016/03/19      14:33:36	43.102218	-116.667995	17.00	1587.00
2016/03/19      14:33:41	43.102078	-116.667998	16.80	1585.00
2016/03/19      14:33:46	43.101797	-116.667947	28.60	1583.00
2016/03/19      14:33:51	43.101450	-116.668022	25.30	1582.00
2016/03/19      14:33:56	43.101270	-116.668220	13.00	1581.00
2016/03/19      14:34:01	43.101005	-116.668432	25.80	1580.00
2016/03/19      14:34:06	43.100778	-116.668617	19.70	1579.00
2016/03/19      14:34:11	43.100492	-116.668815	29.20	1577.00
2016/03/19      14:34:16	43.100217	-116.668918	17.60	1575.00
2016/03/19      14:34:21	43.099950	-116.669072	26.80	1572.00
2016/03/19      14:34:26	43.099730	-116.669380	20.30	1569.00
2016/03/19      14:34:31	43.099548	-116.669663	23.80	1566.00
2016/03/19      14:34:36	43.099303	-116.670007	30.10	1564.00
2016/03/19      14:34:41	43.099170	-116.670465	27.70	1562.00
2016/03/19      14:34:46	43.099197	-116.670822	15.60	1560.00
2016/03/19      14:34:51	43.099268	-116.671095	19.60	1558.00
2016/03/19      14:34:56	43.099332	-116.671387	17.10	1556.00
2016/03/19      14:35:01	43.099377	-116.671647	14.20	1552.00
2016/03/19      14:35:06	43.099387	-116.671895	21.20	1549.00
2016/03/19      14:35:11	43.099308	-116.672380	33.90	1541.00
2016/03/19      14:35:16	43.099142	-116.672738	23.40	1535.00
2016/03/19      14:35:21	43.098872	-116.672967	27.30	1531.00
2016/03/19      14:35:26	43.098530	-116.672955	29.70	1526.00
2016/03/19      14:35:31	43.098193	-116.672957	25.90	1521.00
2016/03/19      14:35:36	43.097872	-116.673032	26.60	1518.00
2016/03/19      14:35:41	43.097558	-116.673148	23.10	1515.00
2016/03/19      14:35:46	43.097280	-116.673277	19.20	1514.00
2016/03/19      14:35:51	43.096997	-116.673375	25.40	1511.00
2016/03/19      14:35:56	43.096680	-116.673495	28.30	1506.00
2016/03/19      14:36:01	43.096347	-116.673660	28.10	1500.00
2016/03/19      14:36:06	43.096027	-116.673828	25.90	1494.00
2016/03/19      14:36:11	43.095765	-116.673993	20.10	1490.00
2016/03/19      14:36:16	43.095603	-116.674175	18.39	1488.00
2016/03/19      14:36:21	43.095398	-116.674382	24.50	1486.00
2016/03/19      14:36:26	43.095187	-116.674725	25.60	1483.00
2016/03/19      14:36:31	43.094972	-116.675003	18.20	1482.00
2016/03/19      14:36:36	43.094802	-116.675120	17.20	1481.00
2016/03/19      14:36:41	43.094663	-116.675185	10.70	1480.00
2016/03/19      14:36:46	43.094598	-116.675333	9.40	1478.00
2016/03/19      14:36:51	43.094590	-116.675423	3.70	1477.00
2016/03/19      14:36:56	43.094583	-116.675537	7.90	1476.00
2016/03/19      14:37:01	43.094513	-116.675672	10.80	1476.00
2016/03/19      14:37:06	43.094515	-116.675803	0.90	1478.00
2016/03/19      14:37:11	43.094512	-116.675802	0.30	1478.00
2016/03/19      14:37:16	43.094515	-116.675813	5.40	1479.00
2016/03/19      14:37:21	43.094532	-116.675930	6.40	1480.00
2016/03/19      14:37:26	43.094562	-116.676122	16.60	1481.00
2016/03/19      14:37:31	43.094585	-116.676405	11.40	1483.00
2016/03/19      14:37:36	43.094583	-116.676625	16.10	1484.00
2016/03/19      14:37:41	43.094532	-116.676950	20.10	1487.00
2016/03/19      14:37:46	43.094567	-116.677320	21.10	1488.00
2016/03/19      14:37:51	43.094635	-116.677633	18.00	1490.00
2016/03/19      14:37:56	43.094690	-116.677822	10.70	1491.00
2016/03/19      14:38:01	43.094720	-116.677917	0.10	1491.00
2016/03/19      14:38:06	43.094720	-116.677918	0.10	1491.00
2016/03/19      14:38:11	43.094720	-116.677920	0.20	1492.00
2016/03/19      14:38:16	43.094720	-116.677922	0.10	1492.00
2016/03/19      14:38:21	43.094720	-116.677925	0.10	1492.00
2016/03/19      14:38:26	43.094720	-116.677927	0.10	1492.00
2016/03/19      14:38:31	43.094722	-116.677928	0.10	1492.00
2016/03/19      14:38:36	43.094723	-116.677940	0.20	1492.00
2016/03/19      14:38:41	43.094722	-116.677940	0.20	1492.00
2016/03/19      14:38:46	43.094723	-116.677940	0.10	1493.00
2016/03/19      14:38:51	43.094723	-116.677937	0.10	1493.00
2016/03/19      14:38:56	43.094723	-116.677940	0.10	1493.00
2016/03/19      14:39:01	43.094725	-116.677937	0.10	1493.00
2016/03/19      14:39:06	43.094725	-116.677937	0.10	1493.00
2016/03/19      14:39:11	43.094725	-116.677935	0.20	1493.00
2016/03/19      14:39:16	43.094725	-116.677932	0.20	1494.00
2016/03/19      14:39:21	43.094725	-116.677930	0.10	1494.00
2016/03/19      14:39:26	43.094725	-116.677927	0.10	1494.00
2016/03/19      14:39:31	43.094725	-116.677925	0.10	1494.00
2016/03/19      14:39:36	43.094725	-116.677923	0.20	1495.00
2016/03/19      14:39:41	43.094725	-116.677920	0.10	1495.00
2016/03/19      14:39:46	43.094725	-116.677920	0.00	1495.00
2016/03/19      14:39:51	43.094723	-116.677920	0.10	1495.00
2016/03/19      14:39:56	43.094723	-116.677918	0.10	1495.00
2016/03/19      14:40:01	43.094723	-116.677913	0.10	1496.00
2016/03/19      14:40:06	43.094722	-116.677912	0.10	1496.00
2016/03/19      14:40:11	43.094722	-116.677910	0.20	1496.00
2016/03/19      14:40:16	43.094722	-116.677907	0.10	1497.00
2016/03/19      14:40:21	43.094720	-116.677907	0.10	1497.00
2016/03/19      14:40:26	43.094720	-116.677903	0.20	1497.00
2016/03/19      14:40:31	43.094718	-116.677903	0.10	1497.00
2016/03/19      14:40:36	43.094718	-116.677903	0.10	1497.00
2016/03/19      14:40:41	43.094718	-116.677902	0.10	1498.00
2016/03/19      14:40:46	43.094718	-116.677902	0.10	1498.00
2016/03/19      14:40:51	43.094718	-116.677898	0.20	1498.00
2016/03/19      14:40:56	43.094718	-116.677898	0.10	1498.00
2016/03/19      14:41:01	43.094718	-116.677897	0.20	1498.00
2016/03/19      14:41:06	43.094718	-116.677895	0.20	1498.00
2016/03/19      14:41:11	43.094718	-116.677892	0.20	1498.00
2016/03/19      14:41:16	43.094720	-116.677890	0.30	1498.00
2016/03/19      14:41:21	43.094720	-116.677888	0.20	1499.00
2016/03/19      14:41:26	43.094720	-116.677885	0.30	1499.00
2016/03/19      14:41:31	43.094720	-116.677885	0.10	1499.00
2016/03/19      14:41:36	43.094720	-116.677882	0.20	1499.00
2016/03/19      14:41:41	43.094722	-116.677882	0.20	1499.00
2016/03/19      14:41:46	43.094722	-116.677882	0.20	1499.00
2016/03/19      14:41:51	43.094722	-116.677877	0.20	1500.00
2016/03/19      14:41:56	43.094723	-116.677877	0.10	1500.00
2016/03/19      14:42:01	43.094723	-116.677875	0.30	1500.00
2016/03/19      14:42:06	43.094727	-116.677873	0.10	1500.00
2016/03/19      14:42:11	43.094727	-116.677872	0.30	1501.00
2016/03/19      14:42:16	43.094730	-116.677870	0.20	1501.00
2016/03/19      14:42:21	43.094730	-116.677868	0.20	1501.00
2016/03/19      14:42:26	43.094733	-116.677867	0.30	1501.00
2016/03/19      14:42:31	43.094735	-116.677865	0.20	1501.00
2016/03/19      14:42:36	43.094737	-116.677863	0.30	1501.00
2016/03/19      14:42:41	43.094738	-116.677862	0.10	1501.00
2016/03/19      14:42:46	43.094738	-116.677862	0.30	1502.00
2016/03/19      14:42:51	43.094738	-116.677862	0.30	1501.00
2016/03/19      14:42:56	43.094737	-116.677862	0.10	1501.00
2016/03/19      14:43:01	43.094735	-116.677863	0.20	1501.00
2016/03/19      14:43:06	43.094735	-116.677865	0.10	1500.00
2016/03/19      14:43:11	43.094733	-116.677865	0.30	1500.00
2016/03/19      14:43:16	43.094735	-116.677863	0.20	1500.00
2016/03/19      14:43:21	43.094733	-116.677863	0.00	1500.00
2016/03/19      14:43:26	43.094733	-116.677863	0.20	1499.00
2016/03/19      14:43:31	43.094733	-116.677865	0.10	1499.00
2016/03/19      14:43:36	43.094733	-116.677865	0.20	1499.00
2016/03/19      14:43:41	43.094732	-116.677865	0.10	1499.00
2016/03/19      14:43:46	43.094732	-116.677867	0.20	1499.00
2016/03/19      14:43:51	43.094733	-116.677865	0.10	1499.00
2016/03/19      14:43:56	43.094732	-116.677867	0.00	1498.00
2016/03/19      14:44:01	43.094733	-116.677868	0.20	1498.00
2016/03/19      14:44:06	43.094732	-116.677868	0.00	1498.00
2016/03/19      14:44:11	43.094732	-116.677868	0.20	1498.00
2016/03/19      14:44:16	43.094732	-116.677867	0.10	1498.00
2016/03/19      14:44:21	43.094732	-116.677870	0.00	1498.00
2016/03/19      14:44:26	43.094732	-116.677868	0.20	1498.00
2016/03/19      14:44:31	43.094730	-116.677870	0.00	1498.00
2016/03/19      14:44:36	43.094730	-116.677872	0.10	1498.00
2016/03/19      14:44:41	43.094727	-116.677872	0.10	1498.00
2016/03/19      14:44:46	43.094727	-116.677872	0.10	1498.00
2016/03/19      14:44:51	43.094727	-116.677872	0.20	1498.00
2016/03/19      14:44:56	43.094727	-116.677873	0.10	1498.00
2016/03/19      14:45:01	43.094727	-116.677873	0.20	1498.00
2016/03/19      14:45:06	43.094727	-116.677875	0.00	1498.00
2016/03/19      14:45:11	43.094727	-116.677875	0.20	1499.00
2016/03/19      14:45:16	43.094727	-116.677875	0.10	1499.00
2016/03/19      14:45:21	43.094727	-116.677875	0.00	1499.00
2016/03/19      14:45:26	43.094727	-116.677875	0.20	1499.00
2016/03/19      14:45:31	43.094727	-116.677875	0.00	1499.00
2016/03/19      14:45:36	43.094727	-116.677875	0.20	1499.00
2016/03/19      14:45:41	43.094727	-116.677873	0.00	1500.00
2016/03/19      14:45:46	43.094725	-116.677875	0.10	1500.00
2016/03/19      14:45:51	43.094725	-116.677875	0.20	1500.00
2016/03/19      14:45:56	43.094725	-116.677875	0.10	1500.00
2016/03/19      14:46:01	43.094725	-116.677875	0.20	1500.00
2016/03/19      14:46:06	43.094725	-116.677875	0.00	1500.00
2016/03/19      14:46:11	43.094725	-116.677877	0.10	1500.00
2016/03/19      14:46:16	43.094723	-116.677877	0.10	1499.00
2016/03/19      14:46:21	43.094723	-116.677877	0.10	1499.00
2016/03/19      14:46:26	43.094725	-116.677877	0.20	1499.00
2016/03/19      14:46:31	43.094723	-116.677877	0.10	1499.00
2016/03/19      14:46:36	43.094723	-116.677877	0.20	1499.00
2016/03/19      14:46:41	43.094723	-116.677877	0.00	1499.00
2016/03/19      14:46:46	43.094723	-116.677877	0.20	1499.00
2016/03/19      14:46:51	43.094723	-116.677877	0.20	1499.00
2016/03/19      14:46:56	43.094723	-116.677877	0.00	1499.00
2016/03/19      14:47:01	43.094723	-116.677877	0.20	1499.00
2016/03/19      14:47:06	43.094722	-116.677877	0.00	1499.00
2016/03/19      14:47:11	43.094722	-116.677877	0.20	1499.00
2016/03/19      14:47:16	43.094722	-116.677877	0.10	1499.00
2016/03/19      14:47:21	43.094722	-116.677880	0.00	1499.00
2016/03/19      14:47:26	43.094722	-116.677877	0.20	1499.00
2016/03/19      14:47:31	43.094722	-116.677877	0.00	1499.00
2016/03/19      14:47:36	43.094722	-116.677877	0.20	1499.00
2016/03/19      14:47:41	43.094722	-116.677877	0.10	1499.00
2016/03/19      14:47:46	43.094722	-116.677877	0.10	1499.00
